InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordId,ProductName,RateId,SubscriptionId,PricingPlanId,UsageType,Operation,AvailabilityZone,ReservedInstance,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,BlendedCost,UnBlendedRate,UnBlendedCost,ResourceId,aws:createdBy,user:Client,user:Name,user:Project,user:name
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateTopic,ap-northeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-06-02 00:00:00,2017-07-27 00:00:00,14,12,12,12,12,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PublicIP-Out,us-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-14 00:00:00,2017-05-20 00:00:00,19,1,1,1,1,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO-Read,us-west-2,N,$0.00 per alarm-month - first 10 alarms,2017-07-16 00:00:00,2017-11-23 00:00:00,9,3,3,3,3,i-82a6351a,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,LoadBalancing,ap-northeast-2,N,$0.00 per alarm-month - first 10 alarms,2017-08-12 00:00:00,2018-01-07 00:00:00,10,11,11,11,11,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,us-east-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-03-31 00:00:00,2017-08-19 00:00:00,29,2,2,2,2,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListBucket,us-east-1,N,$0.00 per alarm-month - first 10 alarms,2017-08-17 00:00:00,2017-09-21 00:00:00,6,1,1,1,1,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PublicIP-In,ap-northeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-10-31 00:00:00,2017-12-15 00:00:00,28,11,11,11,11,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListSubscriptions,ap-northeast-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-10 00:00:00,2017-06-18 00:00:00,6,12,12,12,12,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO_Write,us-east-2,N,$0.00 per alarm-month - first 10 alarms,2017-11-06 00:00:00,2017-12-15 00:00:00,10,2,2,2,2,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,LoadBalancing,ap-southeast-2,N,$0.00 per alarm-month - first 10 alarms,2016-12-01 00:00:00,2017-05-08 00:00:00,11,8,8,8,8,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,None,sa-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-21 00:00:00,2017-11-20 00:00:00,23,4,4,4,4,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,datapipeline,ap-northeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-02-14 00:00:00,2017-11-16 00:00:00,17,11,11,11,11,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,AssociateAdressVPC,eu-west-1,N,$0.00 per alarm-month - first 10 alarms,2017-05-23 00:00:00,2017-07-21 00:00:00,5,5,5,5,5,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,ap-southeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-05-30 00:00:00,2017-06-22 00:00:00,14,9,9,9,9,i-82a6351a,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,sharedHourStorage,ap-southeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-01-15 00:00:00,2017-05-19 00:00:00,1,9,9,9,9,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO_Write,us-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-05 00:00:00,2017-06-11 00:00:00,7,1,1,1,1,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListSubscriptions,us-east-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-09-23 00:00:00,2017-12-13 00:00:00,18,2,2,2,2,i-419e25d2,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,AssociateAdressVPC,us-east-2,N,$0.00 per alarm-month - first 10 alarms,2017-11-10 00:00:00,2017-11-13 00:00:00,24,2,2,2,2,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PublicIP-Out,ca-central-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2018-01-11 00:00:00,2018-01-12 00:00:00,19,7,7,7,7,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateTopic,ap-northeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-02-08 00:00:00,2017-06-16 00:00:00,18,11,11,11,11,i-cb647327,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,AssociateAdressVPC,ap-northeast-2,N,$0.00 per alarm-month - first 10 alarms,2017-05-10 00:00:00,2017-09-10 00:00:00,23,11,11,11,11,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PutObject,ca-central-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-08-28 00:00:00,2017-09-18 00:00:00,24,7,7,7,7,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PutObject,ap-northeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-06-26 00:00:00,2018-01-04 00:00:00,9,12,12,12,12,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,LoadBalancing,us-east-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2016-12-18 00:00:00,2017-06-11 00:00:00,26,2,2,2,2,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,datapipeline,ap-southeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-11-24 00:00:00,2017-12-10 00:00:00,3,9,9,9,9,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,GetObject,sa-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2016-12-11 00:00:00,2017-11-01 00:00:00,17,4,4,4,4,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,AssociateAdressVPC,ap-northeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-19 00:00:00,2017-09-18 00:00:00,25,11,11,11,11,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListBucket,ap-northeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-08-08 00:00:00,2017-10-07 00:00:00,13,12,12,12,12,i-82a6351a,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,sharedHourStorage,ap-south-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-01-21 00:00:00,2018-01-01 00:00:00,25,10,10,10,10,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,us-east-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-08-14 00:00:00,2017-11-24 00:00:00,0,2,2,2,2,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,GetObject,ap-south-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-04-03 00:00:00,2017-11-27 00:00:00,6,10,10,10,10,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PublicIP-In,ap-southeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-03-22 00:00:00,2017-12-03 00:00:00,22,8,8,8,8,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,PublicIP-In,us-west-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-07-09 00:00:00,2018-01-14 00:00:00,15,3,3,3,3,i-419e25d2,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,ap-southeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-08-05 00:00:00,2017-08-23 00:00:00,27,9,9,9,9,i-cb647327,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListTopics,us-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2016-12-26 00:00:00,2017-02-03 00:00:00,10,1,1,1,1,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolume,sa-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-07-23 00:00:00,2018-01-01 00:00:00,10,4,4,4,4,i-82a6351a,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO-Read,sa-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-05-11 00:00:00,2017-07-29 00:00:00,14,4,4,4,4,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListAllMyBuckets,ap-northeast-2,N,$0.00 per alarm-month - first 10 alarms,2017-02-22 00:00:00,2017-07-06 00:00:00,0,11,11,11,11,i-cb647327,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListTopics,eu-west-2,N,$0.00 per alarm-month - first 10 alarms,2017-10-10 00:00:00,2017-10-11 00:00:00,5,6,6,6,6,i-419e25d2,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,SubscriptionConfirmation,eu-west-1,N,$0.00 per alarm-month - first 10 alarms,2017-11-17 00:00:00,2018-01-15 00:00:00,12,5,5,5,5,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO-Read,ca-central-1,N,$0.00 per alarm-month - first 10 alarms,2017-11-05 00:00:00,2018-01-15 00:00:00,18,7,7,7,7,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,datapipeline,ap-northeast-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-12-19 00:00:00,2018-01-01 00:00:00,12,12,12,12,12,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO_Write,eu-west-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-09-30 00:00:00,2017-10-27 00:00:00,6,6,6,6,6,i-82a6351a,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadBucket,eu-west-2,N,$0.00 per alarm-month - first 10 alarms,2017-09-21 00:00:00,2017-12-07 00:00:00,29,6,6,6,6,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadObject,us-east-2,N,$0.00 per alarm-month - first 10 alarms,2017-07-18 00:00:00,2017-12-24 00:00:00,16,2,2,2,2,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Notification Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListAllMyBuckets,ap-southeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2016-12-30 00:00:00,2017-07-31 00:00:00,22,8,8,8,8,i-419e25d2,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,sharedHourStorage,sa-east-1,N,$0.00 per alarm-month - first 10 alarms,2017-08-03 00:00:00,2017-10-07 00:00:00,25,4,4,4,4,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,SubscriptionConfirmation,sa-east-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-01-13 00:00:00,2017-12-19 00:00:00,15,4,4,4,4,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolumne-Gp2,us-east-1,N,$0.00 per alarm-month - first 10 alarms,2017-01-03 00:00:00,2017-07-21 00:00:00,11,1,1,1,1,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateSnapshot,ca-central-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-08-31 00:00:00,2017-11-15 00:00:00,23,7,7,7,7,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,EBS:IO_Write,eu-west-1,N,$0.00 per alarm-month - first 10 alarms,2017-11-08 00:00:00,2017-12-29 00:00:00,25,5,5,5,5,i-82a6351a,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,datapipeline,ap-southeast-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-11-14 00:00:00,2018-01-04 00:00:00,9,9,9,9,9,i-419e25d2,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,standardStorage,us-west-2,N,$0.00 per alarm-month - first 10 alarms,2016-12-30 00:00:00,2017-04-19 00:00:00,24,3,3,3,3,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CommittedThroughput,ca-central-1,N,$0.00 per alarm-month - first 10 alarms,2017-12-06 00:00:00,2018-01-08 00:00:00,22,7,7,7,7,arn:aws:dynamodb:us-east-1:356967975209:table/buffercounter/tableId/c150cea9-b97f-4c1e-a747-0ac9f3ae5164,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon DynamoDB,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadBucket,ap-southeast-2,N,$0.00 per alarm-month - first 10 alarms,2017-07-30 00:00:00,2017-10-22 00:00:00,12,8,8,8,8,i-cb647327,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CreateVolumne-Gp2,ap-northeast-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-11-03 00:00:00,2017-11-22 00:00:00,3,12,12,12,12,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,LoadBalancing,ap-southeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-08-04 00:00:00,2017-10-20 00:00:00,2,8,8,8,8,i-419e25d2,AssumedRole:AROAIKUA4PI5QNMY6DARS:OpsWorks,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Cloud Trail,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CommittedThroughput,eu-west-1,N,$0.00 per alarm-month - first 10 alarms,2017-07-10 00:00:00,2017-10-24 00:00:00,29,5,5,5,5,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,CommittedThroughput,us-east-2,N,$0.00 per alarm-month - first 10 alarms,2017-08-20 00:00:00,2017-12-11 00:00:00,25,2,2,2,2,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Glacier,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadObject,us-west-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-04-26 00:00:00,2017-05-11 00:00:00,17,3,3,3,3,i-cb647327,,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Kinesis,17226766,7462653,1308456,ReadCapacityUnit-Hrs,ListTopics,ap-northeast-1,N,$0.00 per alarm-month - first 10 alarms,2017-11-13 00:00:00,2017-12-30 00:00:00,15,12,12,12,12,i-82a6351a,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,sharedHourStorage,us-east-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-02-05 00:00:00,2017-09-20 00:00:00,22,2,2,2,2,i-cb647327,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Data Pipeline,17226766,7462653,1308456,ReadCapacityUnit-Hrs,HeadBucket,ap-south-1,N,$0.00 per alarm-month - first 10 alarms,2016-12-06 00:00:00,2017-02-16 00:00:00,14,10,10,10,10,i-419e25d2,IAMUser:AIDAI3NEAVVC5C2TPECRO:TigerTeamUS,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Simple Storage Service,17226766,7462653,1308456,ReadCapacityUnit-Hrs,RunInstances:0002,ap-southeast-2,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-03-01 00:00:00,2018-01-13 00:00:00,21,8,8,8,8,i-cb647327,IAMUser:AIDAICEPRB7TZS6QBMKKC:leonid.gaiazov,,,,
88390171,3.57E+11,3.57E+11,LineItem,5.75E+25,Amazon Elastic Compute Cloud,17226766,7462653,1308456,ReadCapacityUnit-Hrs,standardStorage,ap-northeast-1,N,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),2017-07-23 00:00:00,2017-11-08 00:00:00,24,12,12,12,12,i-82a6351a,,,,,
